SENTIMENT,TWEET;
-1,Capek banget koneksi indihome gak stabil di condet batu ampar 3 jakarta timur @IndiHomeCare
-1,@IndiHome bener bener jelek parah ya cuma karna belum bayar tagihan jaringannya langsung ga stabil padahal ga hujan ga mendung panas terik begini padahal jatuh temponya aja tanggal 20 fix lah cabut dan ganti
-1,@haryow_ @IndiHome @haryow_ Maaf Kak Linn sama Frey bantu cari solusi koneksi internet IndiHome dan Telkomsel stabil lagi ya Kak. Kuy kirim ke DM nomor HP nomor IndiHome nama lengkap sama alamat instalasi. Tks :) -Frey
-1,ada yang pake eznet indihome ngga si?? ini knapa udah semingguan jaringan ngga stabil mulu
-1,Ini indihome internetnya gak stabil banget deh
-1,@IndiHomeCare indihome lagi gangguan kah malam ini? saya mau meeting tapi jaringannya ga stabil https://t.co/jokuF3g33O
-1,@IndiHomeCare indihome kenapa ya udh sebulanan ini jaringan ga stabil. buka X sering ga bisa kerja pake slack sering gabisa buat meeting tp tagihan jalan terus
-1,udah 3 hari wifi indihome mati-nyala ga jelas. lagi meeting mati. lagi nonton netflix mati. tiap komplen dibilang kalo koneksinya stabil. iya stabil kalo konek kalo ga ilang. lah ini ilang-muncul sendiri kadang ke detect kadang ngga. akhirnya pake kuota. jadi boncos stress
-1,@IndiHomeCare maaf maaf doang lu kebiasaan bilang ke atasan lu benerin nih kualitas indihome empat ratus sekian tuh gede coy gw ekspektasi dengan duit segitu dapet internet nyaman dipakai inimah yg ada gak stabil dan lemot banget memalukan
-1,@mgseishirooo Kendala di nomor Telkomsel atau IndiHome Kak Mugi? Yuk infoin juga lokasinya kita bantu supaya jaringannya lebih stabil lagi ‹? -Dhea
-1,Indihome kalian bermasalah ga sih gaes?? Capee bgt drtd sinyal nya ga stabil udah complain jawabannya disuruh nunggu.. halah gada solusi
-1,Indihome hari hari ga stabil @indi
-1,Min kemaren udah aku benerin sendiri lho kendalanya. Masak hari ini gini lagi kekuatan sinyal sangat bagus bgt sampek ga bs buat akses apa2. Padahal udah dibayaaarrr kudu gmana lagi biar jaringannya stabil. Sedih pisan @IndiHome @IndiHomeCare https://t.co/7hVF4FMG3b
1,@JohanJanitra @IndiHome Hai Kak Johan. Ga perlu ragu dong Kak berlangganan layanan CBN internet kami kecepatan download/upload 1:1 dengan kecepatan yang stabil :).
-1,cape banget sm @IndiHome @Telkomsel upgrade speed malah makin ga stabil internetnya ditest aja ga smp 100mbps. Buka aplikasi ga kebuka2 foto &amp; gambarnya eh pake tethering provider lain baru kebuka normal. Kesel banget. https://t.co/EpAikOXnM5
-1,@IndiHomeCare dear indihome ini kenapa internetnya lup lep? Tidak stabil?
1,@tanyakanrl Aku pake https://t.co/Frqs01KQbM (kerabatnya indihome kan ya ini?) oke bgt. 6 bulan paling trouble sekali karna maintenance pun kek jam 2 pagi dan ngga lama. Cepet stabil. Ngga ada complain kalo dari aku
-1,INDIHOME PLIS JGN LEMOT DULU MENTAL GUE LAGI GA STABIL
1,nih besok sore w mau nonton konser dominate online tolong bgt indihome jaga jaringan biar stabil ya dik ya
-1,Ente punya jaringan internet yg bener apa jam 12 malem ini lho masa engga stabil? @IndiHome
1,@tanyarlfes Coba cek IndiHome atau Biznet! Keduanya punya pilihan paket yang terjangkau dan cukup stabil.
-1,@bima_marzuki @IndiHomeCare @indihometvcom Pake Indihome bikin gue ragu sama Telkomsel dua-duanya sinyalnya sering ngilang gak stabil banget sinyal telkomsel sekarang nihh @Telkomsel
-1,@bima_marzuki @IndiHomeCare @indihometvcom @telkomsel Sinyal Telkomsel mirip Indihome sering ngecewain dan gak stabil.Gue udah capek pake Indihome sekarang Telkomsel juga gak jauh beda sinyalnya parah
-1,@bima_marzuki @IndiHomeCare @indihometvcom Pindah ke MyRepublic bikin gue lega banget gak ada lagi drama sinyal drop kayak Indihome lebih stabil dan lebih bagus
-1,@bima_marzuki @IndiHomeCare @indihometvcom iya nih. lebih baik CBN Fiber sinyalnya stabil abis gak ada ceritanya buffering kayak pake Indihome yang ngelag mulu
1,@butterfliesppw @dzdishe @IndiHome @butterfliesppw Kak Rin biar sinyalnya stabil lagi lanjut ke DM yuk infoin nomor HP waktu tanggal kejadian lokasi (kel kec kota) dan nomor lain yg berkendala sama :) -Nesya
-1,@IndiHomeCare Indihome kapan nih sinyalnya mau stabil? kayaknya adanya starlink di Indonesia memang tepat
-1,ada gangguan di kabupaten lahat ya min? indihome jaringannya ga stabil dari kemaren @IndiHomeCare
-1,@IndiHomeCare halo kok sudah seminggu ini jaringan indihome dirumah saya sering gangguan ya posisi saya dilusr kota orang tua saya jadi agak susah dihubungi karna jaringan tidak stabil ini kalau nggak ada perubahan terpaksa saya harus ganti ke yang lain.
1,Alhamdulillah Sekian purnama menunggu pemasangan indihome serentak diperumahan akhirnya sdh bisa terpasang juga dirumah jadi sudah gk sedih lagi krn jaringan yg kadang gak stabil kalau meeting dan ngerjain tugas dirumah.. https://t.co/FWgBJ3422l
-1,indihome anjing gw setiap main ping nya ga stabil ini gw lose streak mulu tai gw jadi males pake hyper @IndiHomeCare https://t.co/k4ywuEysoK
-1,@veesara__ wkwkwkwk iya kah? soalnya gua pake bznet (lan padahal) ga stabil mendingan dia dah (rumah gua pake indihome juga dan aman)
1,sebenci-bencinya gua ke indihome provider itulah yang paling stabil kalau dipake main valo
1,@txtfromvalorant Segments Gaming: - Indihome Latencynya Stabil. - Biznet - Firstmedia Alt. Dirimu cari provider lokal aja kaya aku aku make Fiberstream dari Gmedia. terus minta paket yang latencynya kecil biasanya 7 hari test kalau jelek putusin internet 
-1,@TelkomIndonesia Wifi Indihome tidak stabil mati nyala terus. Sudah lapor berkali2 cuma bagus awalnya saja selanjutnya begitu lagi. Strategi marketing Telkom spy pelanggan menaikan paket. Nanti kalau sdh upgrade tetap akan begitu lagi. sebutkanBUMN apa yg
-1,Indihome yang bener aja looo udah sebulan lebih internet ga stabil mau marah tiap hari! Pkknya gue mau berenti pake lo yaa indihome!
-1,@Jeyyjuii @zakiego Biasanya kalau pakai indihome akhir bulan sering gtu solusinya ganti pakai paketan koneksi perlu yg stabil pakai notion.
-1,Indihome lagi ngga stabil dari jam 3 pagi - sekarang Lancar berapa detik RTO ngulang terus Ada yang sama ga? https://t.co/uqJkCDrSdn
-1,@IndiHomeCare tolong ini indihome internet lemot banget jaringan ga stabil udah sebulanan ini cape juga punya internet kaya gini dah bayar mahal lo ini
-1,Indihome malem ini koneksi parah ngga stabil
-1,@IndiHomeCare tolong ini indihome internet lemot banget jaringan ga stabil udah sebulanan ini cape juga punya internet kaya gini
-1,@IndiHomeCare min indihome saya koneksinya ga stabil dari sore tadi
-1,@Rakhavian98 @IndiHome se indonesia kak....mending ganti provider...di tempat sy di bandung udah hari ke 5...g ada klarifikasi apapun ud katanya dibenerin direset di konfigurasi ulang dll...tetep ga stabil
-1,@mpelski_ @mpelski_ Sama Frey bantu cari solusi biar sinyal IndiHome dan Telkomsel stabil lagi ya Kak Adi. DM in nomor HP nomor IndiHome nama lengkap pemilik sama alamat instalasi yuk. Tks :) -Frey
1,Penawaran terbatas cuman buat kamu! Indihome Jitu koneksi stabil dg kecepatan hingga 50Mbps hrg mulai 299rb tnp biaya pasang! Langganan skg di https://t.co/B0aZbHih4P. #‰??¡ª
1,Penawaran terbatas cuman buat kamu! Indihome Jitu koneksi stabil dg kecepatan hingga 50Mbps hrg mulai 299rb tnp biaya pasang! Langganan skg di https://t.co/B0aZbHih4P. #HAPPYMARKDAY
1,Penawaran terbatas cuman buat kamu! Indihome Jitu koneksi stabil dg kecepatan hingga 50Mbps hrg mulai 299rb tnp biaya pasang! Langganan skg di https://t.co/B0aZbHih4P. #FixSihnoFiksi
-1,Indihome ga stabil mulu macem mental gue anj
-1,Capek make indihome ni gak pernah ada perubahan dah perusahaannya. Gak pernah stabil sinyalnya astagaa
-1,@ihsan_aris Yaah jaringannya gak stabil Kak Ihsan? Kalo iya boleh DM nomor Telkomsel dan IndiHome yg digunakan nama lengkap alamat lokasi instalasi tanggal dan waktu kejadian lokasi detail (kelurahan kecamatan kota ) serta nomor Telkomsel lain yang berken
-1,@omnifore Lumayan lama juga ya kamu di daerah mana? Temanku yang di Bekasi sama Depok sering ngeluh karena IndiHome suka gangguan. Sedangkan teman yang di Jember malah jarang gangguan dan stabil banget
1,Speed Upgrade! Global Xtreme siap memenuhi kebutuhan internet kalian! - gratis alat dan diskon mulai 20% - Harga Flat - Stabil Speed 1:1 tanpa FUP/unlimited data. #malang #Indihome #biznet #infomalang #lokermalang #myrep #arema #wifi #provider #infoloker #internetmalang #isp https://t.co/zDhweWRE9F
1,@AlonaDriad Coba tanya temen kantor siapa tau nemu selain indihome soalnya di daerah ku di solo gk kejangkau biznet Republik bahkan indihome gk taunya ada provider lain yang belum terkenal namanya maxnet Alhamdulillah stabil jaringannya
-1,Allahu Akbar sinyal indihome naik turun gak stabil buka reels ig aja buffering lama padahal 50 mbps? router juga diganti tapi bukannya makin enak dipake malah makin busuk
-1,Wifi Indihome sering amat problem gak stabil
-1,@IndiHomeCare cek dm min komplen saya masih sama; jaringan internet indihome saya selalu tidak stabil setiap hari di mulai sekitar jam 18:00 - 22:00 WITA. sudah berlangsung 1 minggu lebih
-1,@IndiHome tolong internetnya saya sering bufering ...gimana penanganannya ya ....sudah di klaim di plaza koq penanganannya tetap ga stabil internetnya ya
-1,Dasar indihome layanan sangat tidak baik jaringan tidak stabil lemot parah.@IndiHome @erictohir #telkom
-1,Keunggulan XL Home dibanding Indihome: 1. No FUP Alias UNLIMITED 2. Harga murah kecepatan ngacir 3. Download dan Upload 1:1 gak kayak indihome 1:3 4. Ping stabil 3ms doang 5. Routernya sudah yg terbaru support dual band 5G 6. Dapat kuota gratis tiap bulan 15GB
-1,@IndiHome @IndiHomeCare bisa gak stabil gitu? Ini mau buka sekuritas aja susahnya minta ampun. Gw kata gw keliling kutub selatan dulu tuh sekuritas gw kagak kebuka blom lagi gw main game kena headshot duluan gw ama musuh Jangan sampe gw ngetweet lagi kek 
1,@sloane_ethel Jangan khawatir Kak. Emmy bantu cek lebih lanjut buat jaringan gak stabil di lokasi Kakak ya. Boleh DM nomor Telkomsel dan IndiHome yg digunakan nama lengkap alamat lokasi instalasi tanggal dan waktu kejadian lokasi detail (kelurahan kecamat
-1,BISA STABIL EGK INI MALEM INI??!?!? @IndiHome @IndiHomeCare
-1,@IndiHomeCare indihome lu punya masalah apa sih sama gw internet lu busuk banget ga pernah stabil nyesel banget berlangganan 100mb
1,@Selong120 @Selong120 Maaf ya kalau Kakak saat ini mengalami kendala jaringan IndiHome gak stabil. Yuk infoin dulu nomor IndiHome atas nama sama lokasi Instalasi melalui DM. Biar dibantu cek dan privasi data tetap terjaga. Makasih :) -Zyad
-1,indihome kenapasih anjing susah banget mau stabil capek bgt
-1,@Nnattwind @Nnattwind Jaringannya gak stabil ya Kak Nattapo :( lanjut ke DM yuk infoin nomor HP nomor IndiHome nama lengkap waktu tanggal kejadian lokasi (kel kec kota) dan nomor lain yg berkendala sama biar dibantu cek ya -Nesya
-1,Mau marah sama indihome Jaringan gak stabil disaat tidak tepat
-1,@ColeCalamello server discord pake indihome tuh emang jelek karena pernah make. solusi biar stabil ya vpn hahaha
-1,indihome gangguan mulu main ml gapernah ms nya stabil @IndiHome @IndiHomeCare
-1,@IndiHomeCare @indihometvcom hello indihome saya sudah beberapa kali komplain terkait jaringan yang hampir setiap hari tidak stabil. Saya sudah beberapa kali telfon dan restart dari pusat tapi masih sama saja. Minta tolong dong responnya aku telfon juga g
-1,@Noorfasya22 @IndiHomeCare hallo kakak IndiHome kok jaringan nya ga stabil ya sama putus apakah buat di pakai acara monas nanti malam?
-1,keseell bgt indihome seharian ini gabisa2 td di whatsapp jam 21.50 katanya bisa stabil gue harus apalagi sii ini cape bgtt!
-1,Sudah beberapa hari ini jaringan internet @IndiHome sangat jelek streaming selalu mutar2 tidak stabil #internet #indihome
-1,@wideliyy bohong indihome ditempat aku sangat kencang dan stabil
-1,@IndiHomeCare @IndiHome halo min Internet saya kok gak stabil connect disc. Setiap hari seperti ini. Gimana solusinya min selain restart modem. Karena sudah saya lakukan berulang Kali.
-1,@penpenaa_ @infomalang Indihome iki apik stabil tapi larang
1,@txtfromvalorant jujur kalo masalah wifi tuh tergantung daerah mu nder harus tau yg bagus disitu apa aja. di tempat ku indihome bagus banget hampir ga pernah ada masalah ping valo stabil di 20
1,@txtfromvalorant Aku indihome 100mbps 410 ping stabil di 20. Tp sebelumnya di 30mbps pun segitu. Temenku megavision 30mbps 300 stabil di ping 16. Pacarku biznet 100mbps 410 max di 40 itu pun naik turun. Kita semua di pulau Jawa
-1,Selamat malam min @IndiHome @IndiHomeCare ini internet jaringan kurang stabil belakangan hari ini kaya hubungan aku sama dia apa bisa di bantu ?
-1,sinyal indihome jelek banget. sempet search pake keyword indihome juga banyak yg complain hal yang sama. udah sempet kedatengan teknisi udah nyambung. besoknya koneksinya ga stabil lagi. complain di dm solusinya sama aja suruh ngedata nomor keluhan dll. ini kenapasi?
-1,dapet sms gini padahal udah pasang indihome juga yg 100mbps dgn harga 690k/bln. tapi kalo malem jaringan kagak stabil. punchlinenya dikalimat pertama smsnya Mau Pasang Internet Rumah Stabil? blok.. https://t.co/9t61RvmqEY
-1,tolong dong indihome udah 2x nih koneksi ilang hari ini @IndiHome @IndiHomeCare ga stabil kenapa lagi.... https://t.co/jNFRs2PrTC
1,Warga Malang! Global Xtreme siap memenuhi kebutuhan internet kalian! - gratis alat dan diskon mulai 20% - Harga Flat - Stabil Speed 1:1 tanpa FUP/unlimited data. #malang #Indihome #biznet #infomalang #lokermalang #myrep #arema #wifi #provider #infoloker #internetmalang #isp https://t.co/ihEvBxOEe8
-1,@IndiHome kalo telat bayar di putus + denda tp internet g stabil skrg malah g ad jaringan sabar aja ya sabar ndak juga ndak enak
1,@findRenhere_ Emmy bantu biar stabil lagi ya Kak Flo. Yuk DM nomor Telkomsel dan IndiHome yg digunakan nama lengkap dan alamat lokasi instalasi tanggal dan waktu kejadian lokasi detail (kelurahan kecamatan ) serta nomor Telkomsel lain yang berkendala sama
-1,@r2muru ih aku jg samaa indihome 380k cmn 20mbps mana internetnya ga stabil lagii. kl biznet paling kecil 200mbps kah? selain biznet km ada pilihan lain gaa
-1,Indihome mau apa si baru awal bulan loh dah 4 hari busuk gini cuman dapet 5-10 mbps padahal kan pasang yg 20 mbps dah ms nya gak stabil https://t.co/fNjqlMkxNX
-1,@IndiHomeCare min indihome ane trouble terus sudah semingguan ini koneksi gak stabil naik turun. Ane paket 30 mbps. Mhn dicek...
-1,@IndiHomeCare @haillhydra666 Kenapa IndiHome saya tiba-tiba tidak stabil
-1,@IndiHomeCare duh gi ini tuh emang biasa segini pemakaian bahkan &lt;5 device coba tolong dicek dong indihome sangat ga stabil jaringannya
-1,@IndiHomeCare Jaringan buruk sering naik turun dan tidak stabil! Gimana nih? @IndiHome
1,@wuweibubang pakai indihome aja biar gak ribet sama signal. nikmatin internetan yg lancar dan stabil
-1,@Telkomsel Kenapa jaringan internetnya ga stabil gini? Sering ngelag pas maen game. Padahal sekelas telkomsel yg paketan nya mahal . Pake indihome jg sama jaringan na
-1,woi indihome ini dah berbulan2 kejadian tiap main valorant ping lobby selalu ga stabil ke server singapore (500ms++) tp ingame lancar @IndiHomeCare
-1,@IndiHomeCare Halo kak 172102244561 saat ini koneksi terpantau tidak stabil bantu bikin #refresh jaringannya dari sistem?!!! @IndiHome
1,mungkin lebih prefer pake indihome yang stabil di 30 mbps
1,Bukan @starlink. Tapi ini cuma @IndiHomeCare. Karena pake fiber jadinya stabil. Kalo satelit 750rb/m Indihome ini sebulannya 985.680 (sudah tax). Dapet 15Gb sebulan quota keluarga (bisa sampai max 6 orang) dan Disney+ setaun. Nelp sama sms untuk 6 orang tsb. Worth it ga? https://t.co/vsOJy2WEDX
1,@pleekkkkkkk @TuanMudaGio Biznet di rumah gue less problem selalu dapet batas atas up to nya speed stabil. Sebelumnya pake indihome Keduanya sama sama less problem di rumah gue. Semua tergantung daerah. Karena gue pake indihome di juga kampung halaman dan
-1,@CNNIndonesia berita kontol belum stabil lu kira indihome stabil dibatasin bandwithnya.
1,@ghozyulhaq @Starlink Mending pake Indihome aja. Yang paling murah aja kecepatannya udah stabil di angka 2 Mbps. Kadang malah bisa lebih.
-1,@ghozyulhaq @Starlink Astaghfirullah pengen ngomong kasar Indihome loh jaringan 50 mb ilang tiba tiba bukan gak stabil lagi tapi ilang
1,@ghozyulhaq @Starlink Dah bener pasang indihome aja Stabil di 40 Mbps
1,@goraici Semoga dgn adanya starlink bikin tarif @IndiHome lebih terjangkau DAN STABIL
-1,mana denda cabut juga gede lagi pindah indihome ke biznet nyari yg stabil eh akhir ini
-1,@IndiHomeCare indihome gak stabil gini maen game ping melejit2 https://t.co/KlIeUI6e0H
-1,Nah maksudnya bang Elon bagus nih. Akses database pemerintah ga lemot semua akan gampang. Kerja makin gampang dan cepet. Jadi ga ada alasan petugas kelurahan ga kerja karena internet putus. ‹? tapi bang Elon Starlink kudu stabil dulu. Eh kasian indihome. Wkwkwk
1,Nikmati koneksi super cepat dan stabil dengan WiFi IndiHome! Jangan lagi kesulitan streaming gaming atau bekerja dari rumah. #WiFiIndiHome #KoneksiTerbaik https://t.co/a5SlghiNHO
1,@frshzrnmln @bathotek @MrOngDedy Indihome 888 rb dapet 300 mbps fup 4k gb. Mayan lah daripada beli hardware terus sinyal gak stabil mending fiber
-1,@indihome apa yang terjadi sama internet saya? ping gak stabil sudah restart berulang-ulang masih sama aja tolong solusi saya butuh.
-1,Bayar telat? Ga pernah restsrt modem sering apa lg? Laporan? Banyak @TelkomIndonesia benerin dah tuh indihome sumpah sama aplikasinya sekalian jangan cacat kebanyakan loading. Bye deh ini bulan terakhir setelah mungkin 9 tahun gue pake. bikin marah doang ga stabil tapi mahal
-1,Benerin dulu tu indihome dll gaada stabil stabilnya.
-1,Tanpa starlink juga produk2 Indihome udah ditinggal orang. Saya sendiri setelah terpaksa pake karena gak ada opsi lain selama belasan tahun akhirnya tahun lalu pindah ke MyRep. Jauh lebih stabil murah &amp; responsif. Kenapa lalu datang Starlink malah paranoid? Emang gak kompeten
